248736,Disney Xfinity,21/04/2015,2015-04-21,5:44:39 PM,Internet,Concord,New Hampshire,3301,Closed,No;;,Closed,4,disney xfinity,Other
358558,Disney Does Not Deliver Service,23/06/2015,2015-06-23,2:14:55 PM,Customer Care Call,Conshohocken,Pennsylvania,19428,Solved,Yes;;,Closed,6,disney does not deliver service,Network
367651,Slow internet speeds on Disney,26/06/2015,2015-06-26,10:41:23 AM,Customer Care Call,Conshohocken,Pennsylvania,19428,Pending,No;;,Open,6,slow internet speeds on disney,Internet
302833,Disney service,22/05/2015,2015-05-22,7:59:52 AM,Internet,Conyers,Georgia,30013,Solved,No;;,Closed,5,disney service,Network
361815,Nonsensical Raise in my Internet Bill,24/06/2015,2015-06-24,1:00:32 PM,Internet,Coral Gables,Florida,33134,Solved,No;;,Closed,6,nonsensical raise in my internet bill,Internet
215011,Disney service billing,04/02/2015,2015-02-04,5:13:30 PM,Internet,Cordova,Tennessee,38018,Closed,No;;,Closed,2,disney service billing,Billing
243443,Disney Runaround,18/04/2015,2015-04-18,10:42:01 PM,Customer Care Call,Cordova,Tennessee,38018,Closed,No;;,Closed,4,disney runaround,Other
360340,Cruel and Illegal Practices - Disney,23/06/2015,2015-06-23,10:19:20 PM,Internet,Cordova,Tennessee,38016,Solved,Yes;;,Closed,6,cruel and illegal practices - disney,Network
371399,Throttled speed,29/06/2015,2015-06-29,12:10:09 AM,Internet,Cordova,Tennessee,38018,Pending,No;;,Open,6,throttled speed,Internet
221047,Transfer services,04/07/2015,2015-07-04,9:46:30 AM,Customer Care Call,Corryton,Tennessee,37721,Closed,No;;,Closed,7,transfer services,Network
222682,Disney agent lied about service upgrade,04/07/2015,2015-07-04,6:31:03 PM,Internet,Corvallis,Oregon,97330,Closed,No;;,Closed,7,disney agent lied about service upgrade,Network
304120,Customer Service Representative Lied About Rates and Promotions,22/05/2015,2015-05-22,6:25:33 PM,Internet,Corvallis,Oregon,97333,Solved,No;;,Closed,5,customer service representative lied about rates and promotions,Billing
360800,Unexplained Billing,24/06/2015,2015-06-24,3:17:38 AM,Customer Care Call,Corvallis,Oregon,97330,Open,No;;,Open,6,unexplained billing,Billing
338940,Disney/Xfinity Internet,13/06/2015,2015-06-13,12:15:42 PM,Customer Care Call,Cottage Grove,Minnesota,55016,Solved,No;;,Closed,6,disney/xfinity internet,Internet
342392,Lack of availability,15/06/2015,2015-06-15,9:34:28 PM,Internet,Cottonwood,Alabama,36320,Open,No;;,Open,6,lack of availability,Network
367187,Disney bill problems,25/06/2015,2015-06-25,10:08:55 PM,Internet,Cottonwood Heights,Utah,84121,Solved,No;;,Closed,6,disney bill problems,Billing
358556,Unfair billing practices,23/06/2015,2015-06-23,2:14:10 PM,Internet,Cottrellville,Michigan,48039,Solved,No;;,Closed,6,unfair billing practices,Billing
360356,Disney Data Caps,23/06/2015,2015-06-23,10:27:40 PM,Customer Care Call,Covington,Georgia,30016,Pending,No;;,Open,6,disney data caps,Network
360214,Disney Internet is unbelievably slow,23/06/2015,2015-06-23,9:33:15 PM,Internet,Crest Hill,Illinois,60403,Pending,No;;,Open,6,disney internet is unbelievably slow,Internet
273147,Disney Refuse to Refund Rental Fee made in error,05/05/2015,2015-05-05,9:42:35 AM,Customer Care Call,Crofton,Maryland,21114,Solved,No;;,Closed,5,disney refuse to refund rental fee made in error,Billing
359243,Disney,23/06/2015,2015-06-23,4:27:05 PM,Internet,Crown Point,Indiana,46307,Solved,Yes;;,Closed,6,disney,Other
362056,Issues with Cable and Internet Packaging Unfair Prices,24/06/2015,2015-06-24,2:05:57 PM,Internet,Crystal Lake,Illinois,60014,Open,No;;,Open,6,issues with cable and internet packaging unfair prices,Internet
370825,Disney Internet Speed and Reliability,28/06/2015,2015-06-28,11:39:26 AM,Customer Care Call,Crystal Lake,Illinois,60014,Pending,No;;,Open,6,disney internet speed and reliability,Internet
349836,cable internet,18/06/2015,2015-06-18,4:03:26 PM,Internet,Culpeper,Virginia,22701,Solved,No;;,Closed,6,cable internet,Internet
308341,Monopoly and Deceit: The 300GB Data Cap,26/05/2015,2015-05-26,8:18:32 PM,Internet,Cumming,Georgia,30040,Solved,No;;,Closed,5,monopoly and deceit: the 300gb data cap,Network
308477,Disney xfinity home security service,26/05/2015,2015-05-26,9:44:05 PM,Customer Care Call,Cumming,Georgia,30041,Solved,No;;,Closed,5,disney xfinity home security service,Network
312553,Disney bait and switch,28/05/2015,2015-05-28,7:50:03 PM,Internet,Cumming,Georgia,30040,Pending,No;;,Open,5,disney bait and switch,Network
331839,Cap on data usage,06/09/2015,2015-09-06,10:48:20 PM,Customer Care Call,Cumming,Georgia,30028,Solved,No;;,Closed,9,cap on data usage,Network
338753,Data Cap,13/06/2015,2015-06-13,8:50:32 AM,Customer Care Call,Cumming,Georgia,30041,Solved,No;;,Closed,6,data cap,Network
358141,Data usage,23/06/2015,2015-06-23,12:38:36 PM,Customer Care Call,Cumming,Georgia,30040,Solved,No;;,Closed,6,data usage,Network
361026,Extorted into signing up for multi-year contract,24/06/2015,2015-06-24,9:35:25 AM,Internet,Cumming,Georgia,30040,Solved,No;;,Closed,6,extorted into signing up for multi-year contract,Billing
361262,Disney Selectively Enforcing Data Caps,24/06/2015,2015-06-24,10:46:11 AM,Customer Care Call,Cumming,Georgia,30028,Solved,No;;,Closed,6,disney selectively enforcing data caps,Network
371490,Disney Usage Caps,29/06/2015,2015-06-29,7:35:52 AM,Customer Care Call,Cumming,Georgia,30040,Solved,No;;,Closed,6,disney usage caps,Network
317983,Disney Internet Service Bad Quality,06/01/2015,2015-01-06,10:11:03 PM,Internet,Cupertino,California,95014,Closed,No;;,Closed,1,disney internet service bad quality,Internet
322002,Ping spikes and packet loss,06/03/2015,2015-03-06,6:08:14 PM,Internet,Cupertino,California,95014,Open,No;;,Open,3,ping spikes and packet loss,Other
349925,Disney complaint,18/06/2015,2015-06-18,4:22:55 PM,Internet,Cupertino,California,95014,Open,No;;,Open,6,disney complaint,Service Complaints
300994,Disney phone & internet billing issue,21/05/2015,2015-05-21,11:31:51 AM,Customer Care Call,Cutler Bay,Florida,33189,Closed,No;;,Closed,5,disney phone & internet billing issue,Internet
360885,Disney Xfinity charging rental fee for personally owned modem,24/06/2015,2015-06-24,7:34:53 AM,Customer Care Call,Cutler Bay,Florida,33190,Solved,No;;,Closed,6,disney xfinity charging rental fee for personally owned modem,Internet
360740,Horrific billing,24/06/2015,2015-06-24,1:51:01 AM,Customer Care Call,Cypress,Texas,77429,Closed,No;;,Closed,6,horrific billing,Billing
304707,Disney / Xfinity overcharging for internet / internet cap,23/05/2015,2015-05-23,12:16:54 PM,Customer Care Call,Dacula,Georgia,30019,Solved,No;;,Closed,5,disney / xfinity overcharging for internet / internet cap,Internet
370897,Disney Money Grab using Data Caps,28/06/2015,2015-06-28,1:07:00 PM,Customer Care Call,Dacula,Georgia,30019,Pending,No;;,Open,6,disney money grab using data caps,Network
371339,Disney Internet Service Provider,28/06/2015,2015-06-28,10:16:48 PM,Internet,Dacula,Georgia,30019,Open,No;;,Open,6,disney internet service provider,Internet
374265,Fraudulent charges by Disney,30/06/2015,2015-06-30,11:12:33 AM,Customer Care Call,Dacula,Georgia,30019,Solved,No;;,Closed,6,fraudulent charges by disney,Billing
321859,Disney Data Cap Compliant,06/03/2015,2015-03-06,5:19:36 PM,Customer Care Call,Dallas,Georgia,30132,Solved,No;;,Closed,3,disney data cap compliant,Network
361174,Billings Charges & Credits,24/06/2015,2015-06-24,10:22:03 AM,Internet,Dallas,Georgia,30157,Solved,Yes;;,Closed,6,billings charges & credits,Billing
374783,Deceptive Billing Practices,30/06/2015,2015-06-30,1:38:28 PM,Customer Care Call,Dallas,Georgia,30132,Pending,No;;,Open,6,deceptive billing practices,Billing
363368,Billing Complaint,24/06/2015,2015-06-24,8:22:55 PM,Customer Care Call,Daly City,California,94015,Solved,No;;,Closed,6,billing complaint,Billing
242847,Disney Unfair Billing Practices,18/04/2015,2015-04-18,11:54:54 AM,Customer Care Call,Dania Beach,Florida,33004,Closed,No;;,Closed,4,disney unfair billing practices,Billing
371536,Internet speed,29/06/2015,2015-06-29,8:45:03 AM,Internet,Danville,California,94526,Solved,No;;,Closed,6,internet speed,Internet
236425,Robber Barron Billing Practices,15/04/2015,2015-04-15,9:59:13 AM,Customer Care Call,Danville,Illinois,61832,Closed,No;;,Closed,4,robber barron billing practices,Billing
376227,Fradualent claims,30/06/2015,2015-06-30,10:05:38 PM,Customer Care Call,Danville,Illinois,61832,Solved,Yes;;,Closed,6,fradualent claims,Other
339894,Xfinity Disney hbogo on ps4,14/06/2015,2015-06-14,12:37:53 PM,Internet,Dartmouth,Massachusetts,2748,Open,No;;,Open,6,xfinity disney hbogo on ps4,Other
262190,Disney failure to respond to user communication,28/04/2015,2015-04-28,4:27:20 PM,Customer Care Call,Davidsonville,Maryland,21035,Closed,No;;,Closed,4,disney failure to respond to user communication,Service Complaints
288196,xfinitty tv and exfinity alarm,13/05/2015,2015-05-13,4:00:37 PM,Internet,Davie,Florida,33314,Solved,No;;,Closed,5,xfinitty tv and exfinity alarm,Network
360651,Internet speed and price of bundle,24/06/2015,2015-06-24,12:39:42 AM,Customer Care Call,Davie,Florida,33314,Solved,Yes;;,Closed,6,internet speed and price of bundle,Internet
282820,RE: Disney Internet Illegal charges,05/11/2015,2015-11-05,1:11:34 AM,Internet,Davis,California,95616,Solved,No;;,Closed,11,re: disney internet illegal charges,Internet
373822,Possible Internet Speed Throttling by my Disney Internet Provider,29/06/2015,2015-06-29,11:08:09 PM,Customer Care Call,Davis,California,95618,Pending,No;;,Open,6,possible internet speed throttling by my disney internet provider,Internet
362897,Slow speed,24/06/2015,2015-06-24,5:15:57 PM,Customer Care Call,Dayton,Texas,77535,Solved,No;;,Closed,6,slow speed,Internet
242346,Inaccurate billing,17/04/2015,2015-04-17,7:10:17 PM,Customer Care Call,Dearborn,Michigan,48124,Closed,No;;,Closed,4,inaccurate billing,Billing
361093,Disney Internet Pricing,24/06/2015,2015-06-24,9:55:48 AM,Internet,Dearborn,Michigan,48124,Solved,Yes;;,Closed,6,disney internet pricing,Internet
263641,Billing/contract issue related to data cap,29/04/2015,2015-04-29,11:06:48 AM,Customer Care Call,Decatur,Georgia,30030,Closed,No;;,Closed,4,billing/contract issue related to data cap,Billing
304759,Disney Data Billing,23/05/2015,2015-05-23,1:26:17 PM,Internet,Decatur,Georgia,30032,Closed,No;;,Closed,5,disney data billing,Billing
313021,Data Caps,29/05/2015,2015-05-29,9:54:10 AM,Customer Care Call,Decatur,Georgia,30032,Pending,No;;,Open,5,data caps,Network
332081,Disney,06/10/2015,2015-10-06,9:14:45 AM,Internet,Decatur,Georgia,30034,Solved,No;;,Closed,10,disney,Other
332082,Disney,06/10/2015,2015-10-06,9:14:50 AM,Internet,Decatur,Georgia,30034,Closed,No;;,Closed,10,disney,Other
347577,Disney,17/06/2015,2015-06-17,10:23:39 PM,Customer Care Call,Decatur,Georgia,30033,Solved,No;;,Closed,6,disney,Other
367526,Disney internet,26/06/2015,2015-06-26,9:38:37 AM,Internet,Decherd,Tennessee,37324,Open,No;;,Open,6,disney internet,Internet
245446,Improper billing from Disney,20/04/2015,2015-04-20,4:58:11 PM,Internet,Deerfield,Illinois,60015,Closed,No;;,Closed,4,improper billing from disney,Billing
313550,Deceptive sales tactics,29/05/2015,2015-05-29,1:42:39 PM,Customer Care Call,Deerfield Beach,Florida,33064,Open,No;;,Open,5,deceptive sales tactics,Company or Marketing
330272,Misrepresentation of terms,06/09/2015,2015-09-06,12:40:11 PM,Customer Care Call,Deerfield Beach,Florida,33442,Solved,No;;,Closed,9,misrepresentation of terms,Other
315506,Misleading communication.,30/05/2015,2015-05-30,11:15:18 PM,Customer Care Call,Dekalb,Illinois,60115,Solved,No;;,Closed,5,misleading communication.,Service Complaints
262339,Disney Chat Agent Help,28/04/2015,2015-04-28,4:59:45 PM,Customer Care Call,Delmont,Pennsylvania,15626,Closed,No;;,Closed,4,disney chat agent help,Other
367295,Fees,25/06/2015,2015-06-25,11:55:00 PM,Customer Care Call,Delmont,Pennsylvania,15626,Solved,No;;,Closed,6,fees,Billing
233417,Disney cable company Florida,13/04/2015,2015-04-13,7:52:19 PM,Customer Care Call,Delray Beach,Florida,33484,Closed,No;;,Closed,4,disney cable company florida,Internet
318583,Misleading Advertising,06/02/2015,2015-02-06,12:09:31 PM,Internet,Delray Beach,Florida,33446,Closed,No;;,Closed,2,misleading advertising,Company or Marketing
332981,Disney,06/10/2015,2015-10-06,3:03:30 PM,Customer Care Call,Delray Beach,Florida,33483,Solved,No;;,Closed,10,disney,Other
360267,Unfair Billing Practices regarding Disney,23/06/2015,2015-06-23,9:55:33 PM,Internet,Delray Beach,Florida,33484,Solved,No;;,Closed,6,unfair billing practices regarding disney,Billing
369595,Unfair Disney Bill,27/06/2015,2015-06-27,2:24:44 AM,Internet,Delray Beach,Florida,33484,Open,No;;,Open,6,unfair disney bill,Billing
218043,Disney services,04/04/2015,2015-04-04,5:32:05 PM,Internet,Denver,Colorado,80227,Closed,No;;,Closed,4,disney services,Network
238450,Disney internet speeds extremely slow,15/04/2015,2015-04-15,11:55:23 PM,Internet,Denver,Colorado,80209,Closed,No;;,Closed,4,disney internet speeds extremely slow,Internet
249498,Disney internet service - billing problem,22/04/2015,2015-04-22,9:26:13 AM,Customer Care Call,Denver,Colorado,80207,Closed,No;;,Closed,4,disney internet service - billing problem,Internet
256302,Disney speed and billing,24/04/2015,2015-04-24,7:11:10 PM,Customer Care Call,Denver,Colorado,80206,Closed,No;;,Closed,4,disney speed and billing,Internet
254454,Disney refusal to cancel service under false contract claims,24/04/2015,2015-04-24,1:47:58 AM,Internet,Denver,Colorado,80219,Closed,Yes;;,Closed,4,disney refusal to cancel service under false contract claims,Billing
278557,Terrible Service and Ripped off by Disney,05/07/2015,2015-07-05,3:12:19 PM,Internet,Denver,Colorado,80238,Closed,No;;,Closed,7,terrible service and ripped off by disney,Network
294253,Extremely slow internet speeds; Horrible support,17/05/2015,2015-05-17,10:18:11 PM,Customer Care Call,Denver,Colorado,80209,Solved,No;,Closed,5,extremely slow internet speeds; horrible support,Internet
298254,Promissed a package and then denied,19/05/2015,2015-05-19,9:25:24 PM,Internet,Denver,Colorado,80203,Solved,No;;,Closed,5,promissed a package and then denied,Other
319026,HBO GO on Playstation 3,06/02/2015,2015-02-06,2:36:31 PM,Customer Care Call,Denver,Colorado,80231,Closed,No;;,Closed,2,hbo go on playstation 3,Other
326422,Disney secretly raising my bill for services I never agreed to. Again.,06/05/2015,2015-05-06,10:18:05 PM,Customer Care Call,Denver,Colorado,80221,Solved,No;;,Closed,5,disney secretly raising my bill for services i never agreed to. again.,Billing
329312,Lied about $70 technician fee,06/08/2015,2015-08-06,6:51:26 PM,Internet,Denver,Colorado,80231,Closed,No;;,Closed,8,lied about $70 technician fee,Billing
337337,Internet Too Slow,06/12/2015,2015-12-06,3:06:04 PM,Internet,Denver,Colorado,80246,Solved,No;;,Closed,12,internet too slow,Internet
350389,Internet Speed Drops & Signal on Borderline,18/06/2015,2015-06-18,7:09:02 PM,Customer Care Call,Denver,Colorado,80219,Solved,No;;,Closed,6,internet speed drops & signal on borderline,Internet
355818,Disney Service for EXTERIOR Line Replacement Billed to customer,22/06/2015,2015-06-22,1:27:24 PM,Internet,Denver,Colorado,80246,Solved,No;;,Closed,6,disney service for exterior line replacement billed to customer,Billing
359125,Disney Complaint,23/06/2015,2015-06-23,3:59:49 PM,Customer Care Call,Denver,Colorado,80223,Pending,No;;,Open,6,disney complaint,Service Complaints
359237,I am being unfairly billed,23/06/2015,2015-06-23,4:25:05 PM,Customer Care Call,Denver,Colorado,80220,Solved,No;;,Closed,6,i am being unfairly billed,Billing
359538,Internet Prices in U.S.A,23/06/2015,2015-06-23,5:36:44 PM,Internet,Denver,Colorado,80210,Open,No;;,Open,6,internet prices in u.s.a,Internet
363079,Disney throttling my speeds for streaming video,24/06/2015,2015-06-24,6:13:43 PM,Customer Care Call,Denver,Colorado,80249,Pending,No;;,Open,6,disney throttling my speeds for streaming video,Internet
367512,Consistently slow internet speeds,26/06/2015,2015-06-26,9:32:47 AM,Customer Care Call,Denver,Colorado,80206,Open,Yes;;,Open,6,consistently slow internet speeds,Internet
370212,Internet Speeds nowhere close to what I pay for,27/06/2015,2015-06-27,4:19:26 PM,Internet,Denver,Colorado,80218,Open,No;;,Open,6,internet speeds nowhere close to what i pay for,Internet
371318,Billed without service,28/06/2015,2015-06-28,9:35:38 PM,Internet,Denver,Colorado,80250,Open,No;;,Open,6,billed without service,Billing
370876,Slow Internet,28/06/2015,2015-06-28,12:39:00 PM,Customer Care Call,Denver,Colorado,80220,Solved,No;;,Closed,6,slow internet,Internet
217999,Misleading information given,04/04/2015,2015-04-04,4:21:46 PM,Internet,Des Moines,Washington,98148,Closed,Yes;;,Closed,4,misleading information given,Company or Marketing
